timestamp,x,y,z
1674563305843,-1.301081,-5.015406,-0.401384
1674563305853,-0.505561,-3.121843,0.897855
1674563305864,-0.481093,-3.164253,0.912050
1674563305873,-0.453093,-3.222108,0.918171
1674563305885,0.746889,-0.581542,0.036184
1674563305895,0.778812,-0.651515,0.041853
1674563305904,1.659480,0.763955,0.792642
1674563305914,1.687721,0.684952,0.781769
1674563305925,1.714622,5.219732,0.894941
1674563305935,1.763270,5.076925,0.877744
1674563305944,2.954564,7.444798,1.153489
1674563305955,2.994414,7.312248,1.135611
1674563305964,2.935383,3.744654,0.357278
1674563305974,2.944013,3.695348,0.337095
1674563305985,2.809066,-0.017929,-0.495085
1674563305994,2.787248,0.033675,-0.508935
1674563306004,2.580031,0.193030,-1.337781
1674563306015,2.552405,0.254566,-1.355918
1674563306025,0.692815,-0.208615,-1.773908
1674563306035,0.666784,-0.136829,-1.775289
1674563306044,0.414186,-4.162064,-1.110080
1674563306054,0.367784,-4.040225,-1.110837
1674563306064,-1.327527,-6.641962,-1.820770
1674563306075,-1.367954,-6.528907,-1.805442
1674563306085,-1.578540,-9.573229,-3.195135
1674563306095,-1.603721,-9.494496,-3.171621
1674563306105,-0.738367,-9.319859,-2.547713
1674563306116,-0.749609,-9.276379,-2.525848
1674563306126,-1.075720,-4.604140,-1.369290
1674563306135,-1.061119,-4.609982,-1.337700
1674563306146,0.127809,-3.919169,0.045638
1674563306156,0.146282,-3.941729,0.068150
1674563306166,0.569493,-1.614979,-0.230004
1674563306176,0.593136,-1.657230,-0.216209
1674563306186,1.229155,0.480121,0.256514
1674563306196,1.261693,0.400098,0.252146
1674563306205,1.709587,4.212464,0.640193
1674563306215,1.754439,4.080601,0.617501
1674563306226,2.851882,6.880375,1.830590
1674563306235,2.887545,6.753989,1.799937
1674563306245,2.657628,5.962114,0.909999
1674563306255,2.679785,5.876753,0.890416
1674563306265,2.534190,0.509410,0.050032
1674563306276,2.520008,0.544915,0.043619
1674563306287,3.277784,0.841019,-0.299327
1674563306297,3.255732,0.876290,-0.326123
1674563306306,2.190612,-0.034573,-2.420276
1674563306316,2.170493,0.027039,-2.415684
1674563306327,0.204288,-2.853460,-2.259445
1674563306336,0.171566,-2.727938,-2.221081
1674563306347,-0.995164,-6.293919,-1.478412
1674563306357,-1.038931,-6.173867,-1.464083
1674563306366,-2.161392,-10.732571,-2.027957
1674563306377,-2.197164,-10.635320,-2.009489
1674563306386,-1.666528,-8.386957,-2.704435
1674563306396,-1.670062,-8.355613,-2.675324
1674563306406,-1.475515,-3.110275,-0.589516
1674563306416,-1.459762,-3.128005,-0.568477
1674563306427,-0.607997,-2.944312,0.714767
1674563306437,-0.589070,-2.970420,0.734937
1674563306446,0.531257,-0.828567,0.268398
1674563306457,0.553492,-0.877018,0.271069
1674563306468,1.409611,1.563007,0.215554
1674563306477,1.442815,1.477750,0.207257
1674563306488,1.952490,4.327968,0.756979
1674563306498,1.989775,4.217761,0.737422
1674563306507,2.372785,5.760905,0.715714
1674563306517,2.404040,5.660272,0.697549
1674563306528,2.227547,2.678705,0.267359
1674563306538,2.229889,2.654738,0.249828
1674563306548,2.654029,0.601809,-0.228800
